step,loss,spectral_loss,spacing_loss,smoothness_loss,curvature_loss,tv_loss,amplitude_loss,frequency_loss,prime_loss
164,0.6979541778564453,0.07494169473648071,1.245572805404663,0.00019764200260397047,3.0906755910109496e-07,0.01124029140919447,0.16793274879455566,0.00011266342335147783,0.0
165,0.6979306936264038,0.07493195682764053,1.2455391883850098,0.00020059439702890813,3.1356069030152867e-07,0.011345586739480495,0.17036223411560059,0.00011333154543535784,0.0
166,0.6978674530982971,0.07492544502019882,1.245420217514038,0.0002032738266279921,3.175185554482596e-07,0.011446279473602772,0.17267225682735443,0.00011348418047418818,0.0
167,0.6978418231010437,0.0749182403087616,1.2453773021697998,0.00020605114696081728,3.21637315892076e-07,0.011548241600394249,0.17505104839801788,0.00011370980064384639,0.0
168,0.6977846622467041,0.07491134107112885,1.2452709674835205,0.00020892141037620604,3.2590835985502054e-07,0.011651406064629555,0.17749567329883575,0.00011400289804441854,0.0
169,0.6977639198303223,0.07490584254264832,1.2452342510223389,0.00021188131358940154,3.303276230326446e-07,0.011755848303437233,0.18000340461730957,0.00011435549095040187,0.0
170,0.6977113485336304,0.07489857077598572,1.2451375722885132,0.00021492692758329213,3.348870052377606e-07,0.01186150498688221,0.18257185816764832,0.00011476525105535984,0.0
171,0.6977075338363647,0.07489102333784103,1.2451385259628296,0.00021805541473440826,3.3958357903429714e-07,0.011968174949288368,0.18519864976406097,0.00011521994019858539,0.0
172,0.6976357698440552,0.07488501816987991,1.2450006008148193,0.00022126494150143117,3.444131095875491e-07,0.012075803242623806,0.18788264691829681,0.00011571464710868895,0.0
173,0.6975802779197693,0.07487601041793823,1.2449009418487549,0.00022455320868175477,3.4937403370349784e-07,0.012184296734631062,0.19062170386314392,0.00011625586193986237,0.0
174,0.6975487470626831,0.07486912608146667,1.244844913482666,0.00022791091760154814,3.544573701219633e-07,0.012293566018342972,0.19340205192565918,0.00011681523028528318,0.0
175,0.6975215673446655,0.07485935091972351,1.2448033094406128,0.00023134487855713814,3.596668136651715e-07,0.012403922155499458,0.1962360441684723,0.0001174130302388221,0.0
176,0.6974634528160095,0.07485013455152512,1.2446985244750977,0.00023485423298552632,3.650022790679941e-07,0.012514912523329258,0.19912183284759521,0.00011803673987742513,0.0
177,0.69741290807724,0.0748433843255043,1.2446038722991943,0.00023843784583732486,3.7046194734102755e-07,0.012626622803509235,0.2020585983991623,0.00011869779700646177,0.0
178,0.6973393559455872,0.07483451068401337,1.2444672584533691,0.00024209429102484137,3.7604371527777403e-07,0.012738951481878757,0.20504453778266907,0.00011938544048462063,0.0
179,0.6973093152046204,0.07482617348432541,1.2444167137145996,0.00024582084733992815,3.8174687233549776e-07,0.012851951643824577,0.20807389914989471,0.00012007448094664142,0.0
180,0.6972463726997375,0.07481786608695984,1.2443004846572876,0.00024926886544562876,3.86901973570275e-07,0.012960879132151604,0.21097853779792786,0.00012017069821013138,0.0
181,0.6972368955612183,0.07480954378843307,1.2442911863327026,0.0002528108889237046,3.9221868064487353e-07,0.013070712797343731,0.21394416689872742,0.00012035614054184407,0.0
182,0.6971278786659241,0.07480093091726303,1.244083046913147,0.0002564421738497913,3.976888081069774e-07,0.01318146102130413,0.21696752309799194,0.0001206141896545887,0.0
183,0.697089672088623,0.0747927874326706,1.2440154552459717,0.00026016056654043496,4.0330635897589673e-07,0.013293114490807056,0.2200477570295334,0.00012094615522073582,0.0
184,0.697035014629364,0.07478401064872742,1.2439162731170654,0.0002639636513777077,4.090681784418848e-07,0.013405604287981987,0.22318314015865326,0.0001213558716699481,0.0
185,0.6969855427742004,0.07477527111768723,1.243827223777771,0.0002678486052900553,4.1496963376630447e-07,0.013518936932086945,0.22637169063091278,0.00012182147474959493,0.0
186,0.6969398856163025,0.07476537674665451,1.2437479496002197,0.00027181277982890606,4.2100583641513367e-07,0.013633119873702526,0.2296118587255478,0.00012234468886163086,0.0
187,0.6968958377838135,0.07475623488426208,1.2436704635620117,0.0002758548653218895,4.2717522319435375e-07,0.01374796312302351,0.23290273547172546,0.00012292661995161325,0.0
188,0.6968414783477783,0.07474736869335175,1.243571400642395,0.00027997331926599145,4.3347486666789337e-07,0.013863283209502697,0.2362435758113861,0.00012354266073089093,0.0
189,0.69677734375,0.0747377946972847,1.2434543371200562,0.0002841666282620281,4.399034310154093e-07,0.013979041017591953,0.2396332025527954,0.00012419687118381262,0.0
190,0.6967107057571411,0.07472977787256241,1.2433290481567383,0.00028843185282312334,4.4645625507655495e-07,0.014095406979322433,0.2430667281150818,0.00012486136984080076,0.0
191,0.6966834664344788,0.07471942156553268,1.2432870864868164,0.00029276838176883757,4.531347883585113e-07,0.014212159439921379,0.2465437799692154,0.00012552841508295387,0.0
192,0.6966461539268494,0.07471130043268204,1.243220329284668,0.00029717510915361345,4.599358760515315e-07,0.014329339377582073,0.25006362795829773,0.00012620232882909477,0.0
193,0.6965762972831726,0.07470130175352097,1.24309241771698,0.0003013184468727559,4.6621775595667714e-07,0.014443131163716316,0.2534720003604889,0.00012620097550097853,0.0
194,0.6965503692626953,0.07469315826892853,1.243048906326294,0.00030555433477275074,4.7266479441532283e-07,0.014557602815330029,0.2569355368614197,0.00012627820251509547,0.0
195,0.6964687705039978,0.07468286901712418,1.242897868156433,0.00030987875652499497,4.792669301423302e-07,0.014672632329165936,0.26045310497283936,0.00012641157081816345,0.0
196,0.6964037418365479,0.07467356324195862,1.2427780628204346,0.0003142885980196297,4.860204967371828e-07,0.01478846650570631,0.26402318477630615,0.00012658603372983634,0.0
197,0.6963678002357483,0.07466426491737366,1.2427165508270264,0.00031878123991191387,4.929182750856853e-07,0.014904859475791454,0.26764440536499023,0.0001268157793674618,0.0
198,0.6963354349136353,0.07465469092130661,1.2426621913909912,0.00032335417927242815,4.999561156182608e-07,0.015021600760519505,0.2713156044483185,0.00012708999565802515,0.0
199,0.6962550282478333,0.07464486360549927,1.2425123453140259,0.00032800729968585074,5.071324835626001e-07,0.015138997696340084,0.2750386595726013,0.0001274314126931131,0.0
200,0.696200966835022,0.0746355652809143,1.242413878440857,0.00033273824374191463,5.144441388438281e-07,0.01525700930505991,0.27881118655204773,0.0001278249401366338,0.0
201,0.6961348652839661,0.07462490350008011,1.2422940731048584,0.0003375439264345914,5.218870455792057e-07,0.015375289134681225,0.2826303243637085,0.0001282556913793087,0.0
202,0.6960855722427368,0.07461479306221008,1.2422066926956177,0.0003424248134251684,5.294591005622351e-07,0.015494282357394695,0.2864975035190582,0.00012872644583694637,0.0
203,0.6959946155548096,0.07460483908653259,1.2420357465744019,0.00034737822716124356,5.37158769020607e-07,0.015613667666912079,0.2904096841812134,0.00012922090536449105,0.0
204,0.6959286332130432,0.07459479570388794,1.2419145107269287,0.000352403410943225,5.449852551464573e-07,0.015733366832137108,0.29436689615249634,0.00012972693366464227,0.0
205,0.6958548426628113,0.07458425313234329,1.2417787313461304,0.00035749966627918184,5.529359441425186e-07,0.01585354655981064,0.298368901014328,0.0001302425080211833,0.0
206,0.6958119869232178,0.07457423210144043,1.2417036294937134,0.00036266655661165714,5.610112339127227e-07,0.01597394421696663,0.3024149239063263,0.0001307651837123558,0.0
207,0.6957353353500366,0.07456423342227936,1.241560935974121,0.00036790341255255044,5.692101012755302e-07,0.016094723716378212,0.3065045177936554,0.0001313018292421475,0.0
208,0.6956396698951721,0.07455312460660934,1.2413824796676636,0.00037288625026121736,5.768992537014128e-07,0.016212718561291695,0.31049537658691406,0.00013114087050780654,0.0
209,0.6955251097679138,0.07454327493906021,1.241163969039917,0.0003776693483814597,5.841833967679122e-07,0.016328321769833565,0.31440845131874084,0.0001304688776144758,0.0
210,0.6954805850982666,0.07453303784132004,1.2410862445831299,0.0003825671155937016,5.916738246014575e-07,0.0164448544383049,0.3183891475200653,0.00012995267752557993,0.0
211,0.6954290866851807,0.07452242076396942,1.240994930267334,0.00038757198490202427,5.993569516249408e-07,0.01656189188361168,0.32243266701698303,0.00012955804413650185,0.0
212,0.6953414678573608,0.07451392710208893,1.2408273220062256,0.0003926797362510115,6.072219775887788e-07,0.016679653897881508,0.3265368640422821,0.00012930954108014703,0.0
213,0.69527667760849,0.07450184971094131,1.2407121658325195,0.0003978847526013851,6.152589548946708e-07,0.016798194497823715,0.3306982219219208,0.00012919311120640486,0.0
214,0.6952037215232849,0.07449037581682205,1.2405794858932495,0.0004031826101709157,6.234590159692743e-07,0.016917472705245018,0.33491402864456177,0.00012919855362270027,0.0
215,0.6951437592506409,0.07448045164346695,1.2404694557189941,0.00040856978739611804,6.31815851193096e-07,0.017037320882081985,0.33918264508247375,0.00012930830416735262,0.0
216,0.6950646638870239,0.07447044551372528,1.2403215169906616,0.0004140474193263799,6.403225256690348e-07,0.017157932743430138,0.3435142934322357,0.0001295177498832345,0.0
217,0.6949384808540344,0.07445830851793289,1.2400833368301392,0.0004196117806714028,6.489726729341783e-07,0.017279336228966713,0.34790730476379395,0.00012981324107386172,0.0
218,0.6948472261428833,0.07444724440574646,1.239912509918213,0.0004252577491570264,6.577583917533047e-07,0.017401183024048805,0.3523600995540619,0.00013015784497838467,0.0
219,0.6947789192199707,0.07443513721227646,1.2397899627685547,0.0004309826181270182,6.666754188699997e-07,0.01752365007996559,0.3568703234195709,0.00013054668670520186,0.0
220,0.694713830947876,0.07442525774240494,1.2396689653396606,0.0004367841756902635,6.757190362804977e-07,0.01764649897813797,0.3614363968372345,0.00013096009206492454,0.0
221,0.6946442723274231,0.07441317290067673,1.2395434379577637,0.00044266035547479987,6.848865155006933e-07,0.017769938334822655,0.3660559058189392,0.00013140916416887194,0.0
222,0.6945655345916748,0.07440245896577835,1.2393966913223267,0.0004486087418626994,6.941743322386174e-07,0.01789373904466629,0.37072721123695374,0.0001318843278568238,0.0
223,0.6944746971130371,0.07438922673463821,1.239230751991272,0.00045462686102837324,7.035788485154626e-07,0.018018029630184174,0.37544840574264526,0.00013239392137620598,0.0
224,0.6944350600242615,0.07437659054994583,1.2391657829284668,0.00046071363613009453,7.130982453418255e-07,0.018142594024538994,0.3802184760570526,0.0001329253427684307,0.0
225,0.6943112015724182,0.07436636090278625,1.2389274835586548,0.0004668676701840013,7.227297942336008e-07,0.018267571926116943,0.3850364685058594,0.00013347390631679446,0.0
226,0.6942534446716309,0.07435376942157745,1.2388261556625366,0.00047308779903687537,7.324720172618981e-07,0.018392818048596382,0.3899012804031372,0.00013404525816440582,0.0
227,0.694186270236969,0.0743412896990776,1.2387055158615112,0.000479372451081872,7.423244028359477e-07,0.0185184758156538,0.39481183886528015,0.0001346374920103699,0.0
228,0.6940941214561462,0.07432904839515686,1.2385344505310059,0.000485720403958112,7.52282232951984e-07,0.01864437572658062,0.3997667729854584,0.00013524762471206486,0.0
229,0.6940045356750488,0.07431653887033463,1.2383686304092407,0.0004921299987472594,7.62347212912573e-07,0.018770460039377213,0.4047641456127167,0.00013587463763542473,0.0
230,0.6939005255699158,0.0743037760257721,1.2381749153137207,0.0004986007697880268,7.725166710770281e-07,0.0188967976719141,0.4098028838634491,0.00013652218331117183,0.0
231,0.6938073635101318,0.0742902085185051,1.2380039691925049,0.0005051314947195351,7.827901526979986e-07,0.019023306667804718,0.41488221287727356,0.00013719602429773659,0.0
232,0.6937265396118164,0.07427860051393509,1.2378541231155396,0.0005117206601426005,7.931655545689864e-07,0.01915009878575802,0.42000120878219604,0.00013787238276563585,0.0
233,0.6936408281326294,0.07426593452692032,1.2376961708068848,0.0005183675675652921,8.036422514123842e-07,0.019277013838291168,0.4251583516597748,0.0001385795185342431,0.0
234,0.6935645341873169,0.07425390928983688,1.2375558614730835,0.0005250722751952708,8.14220243228192e-07,0.01940416917204857,0.43035343289375305,0.0001393067796016112,0.0
235,0.6934664845466614,0.07424235343933105,1.2373710870742798,0.0005318343755789101,8.248987910519645e-07,0.01953143998980522,0.43558600544929504,0.0001400456967530772,0.0
236,0.6933771967887878,0.07422927767038345,1.2372066974639893,0.0005386536358855665,8.356789749086602e-07,0.019658759236335754,0.4408552348613739,0.0001408109237672761,0.0
237,0.6932935118675232,0.07421504706144333,1.2370556592941284,0.0005455297068692744,8.465601126772526e-07,0.01978623867034912,0.4461604356765747,0.00014160602586343884,0.0
238,0.6931867003440857,0.07420290261507034,1.2368545532226562,0.0005521919811144471,8.569845704187173e-07,0.019912419840693474,0.4513991177082062,0.00014163358719088137,0.0
239,0.6931019425392151,0.07418961077928543,1.2366995811462402,0.0005589271895587444,8.675457934259612e-07,0.020038768649101257,0.4566785395145416,0.00014177332923281938,0.0
240,0.69300776720047,0.0741778016090393,1.2365227937698364,0.0005657321307808161,8.782370173321397e-07,0.020165130496025085,0.46199655532836914,0.0001419905893271789,0.0
241,0.6928731799125671,0.0741637572646141,1.2362697124481201,0.0005726045346818864,8.890549452189589e-07,0.020291484892368317,0.4673513174057007,0.00014228867075871676,0.0
242,0.6928224563598633,0.0741519033908844,1.2361797094345093,0.0005795418983325362,8.999944043353025e-07,0.020417943596839905,0.47274091839790344,0.00014266587095335126,0.0
243,0.692734956741333,0.07413938641548157,1.2360177040100098,0.0005865422426722944,9.11051529328688e-07,0.020544370636343956,0.47816380858421326,0.00014311780978459865,0.0
244,0.6926315426826477,0.07412519305944443,1.2358267307281494,0.0005936039960943162,9.222248422702251e-07,0.020670803263783455,0.4836196005344391,0.0001436268794350326,0.0
245,0.6925207376480103,0.0741112008690834,1.2356206178665161,0.0006007253541611135,9.335101935903367e-07,0.02079729735851288,0.489107221364975,0.0001441997301299125,0.0
246,0.6924115419387817,0.07409997284412384,1.2354124784469604,0.0006079056765884161,9.449054232391063e-07,0.020923687145113945,0.49462708830833435,0.00014482640835922211,0.0
247,0.6923152804374695,0.07408714294433594,1.235232949256897,0.0006151433335617185,9.564053016219987e-07,0.021050095558166504,0.5001835227012634,0.0001454872399335727,0.0
248,0.6922174096107483,0.07407263666391373,1.2350536584854126,0.0006224373355507851,9.68007270785165e-07,0.021176442503929138,0.505776047706604,0.00014618072600569576,0.0
249,0.692095935344696,0.07405982166528702,1.2348235845565796,0.0006297865184023976,9.797100801733905e-07,0.021302660927176476,0.5114054679870605,0.00014689653471577913,0.0
250,0.6919924020767212,0.07404737919569016,1.234628677368164,0.0006371901836246252,9.915110013025696e-07,0.02142878994345665,0.5170720219612122,0.00014763785293325782,0.0
251,0.6918596625328064,0.07403349131345749,1.2343782186508179,0.0006446491461247206,1.003412307909457e-06,0.021554937586188316,0.5227763652801514,0.0001483983505750075,0.0
252,0.6917636394500732,0.07402236759662628,1.234195590019226,0.0006521630566567183,1.0154116125704604e-06,0.021680958569049835,0.5285193920135498,0.00014918341184966266,0.0
253,0.6916673183441162,0.07400793582201004,1.2340188026428223,0.0006597308092750609,1.0275088015987421e-06,0.021806921809911728,0.5343022346496582,0.00014998376718722284,0.0
254,0.6915512084960938,0.07399509102106094,1.2337990999221802,0.0006673523457720876,1.0397000096418196e-06,0.021932877600193024,0.5401254892349243,0.00015079163131304085,0.0
255,0.6914663314819336,0.07398154586553574,1.2336435317993164,0.0006750274333171546,1.0519881925574737e-06,0.022058790549635887,0.5459893941879272,0.00015160973998717964,0.0
256,0.6913376450538635,0.07396803051233292,1.233399748802185,0.0006827550823800266,1.0643688028721954e-06,0.02218465507030487,0.5518949627876282,0.00015243318921420723,0.0
257,0.6912261247634888,0.07395371794700623,1.233191967010498,0.0006905346526764333,1.0768411584649584e-06,0.0223104115575552,0.557842493057251,0.00015325783169828355,0.0
258,0.6911235451698303,0.07393990457057953,1.2330011129379272,0.0006983663770370185,1.0894045772147365e-06,0.02243608981370926,0.5638331174850464,0.00015408880426548421,0.0
